Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",0.025,-1.2775087146763204,-1.9579758841996284,0.0,0.0,0.1857165659959817,0.0,438,0
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",0.025,-1.3324396612217193,-2.0421658919831773,0.0,0.0,0.189995790108484,0.0,438,0
synthetic_regime_garch,RGARCH-t,0.025,-1.430572919190143,-2.1925699951667688,0.0,0.0,0.200192918493812,0.0,438,0
synthetic_regime_garch,REGARCH-t,0.025,-1.6580111107969984,-2.541153522775053,0.0,0.0,0.2219329740458149,0.0,438,0
synthetic_regime_garch,HAR-RV,0.025,-1.7538322463892682,-2.6880139477028173,0.0,0.0,0.2319523874084803,0.0,438,0
synthetic_sv_jump_t,"GARCH(1,2)-t",0.025,-0.3567952328605692,-0.605248667553626,0.0023419203747072,0.0023419203747072,0.0938588698406025,0.0012443187110591,427,1
synthetic_sv_jump_t,"GARCH(1,1)-t",0.025,-0.3567954715182529,-0.6052490723999685,0.0023419203747072,0.0023419203747072,0.0938588814797478,0.0012443177347265,427,1
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.025,-0.3192747993539298,-0.5416009775218412,0.0140515222482435,0.0140515222482435,0.0938678350298884,0.0032736817173595,427,6
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.025,-0.3572889699025857,-0.6060862171038441,0.0046838407494145,0.0046838407494145,0.0940905939891509,0.0020802419190406,427,2
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.025,-0.3548787613133426,-0.6019976660167959,0.0023419203747072,0.0023419203747072,0.0942492734455486,0.0011287416235088,427,1
synthetic_sv_jump_t,"GARCH(2,1)-t",0.025,-0.3560488809019193,-0.603982595344989,0.0046838407494145,0.0046838407494145,0.0951718484472783,0.002016953435394,427,2
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.025,-0.356078009379739,-0.6040320073627643,0.0070257611241217,0.0070257611241217,0.0954334454063734,0.0027212190613139,427,3
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.025,-0.4235785528039757,-0.7185363790695197,0.0070257611241217,0.0070257611241217,0.0969014912230206,0.0022489552464632,427,3
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.025,-0.4217509900273678,-0.7154361976950538,0.0070257611241217,0.0070257611241217,0.0974964397017945,0.0021222369442509,427,3
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.025,-0.4996586339723008,-0.8475946273687486,0.0,0.0,0.0989053471320397,0.0,427,0
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.025,-0.4961810675931998,-0.8416954666641471,0.0046838407494145,0.0046838407494145,0.0998752671857394,0.0019716932068481,427,2
synthetic_sv_jump_t,REGARCH-t,0.025,-0.8426859705817308,-1.429488159837722,0.002283105022831,0.002283105022831,0.1305426766562034,0.0006703315109212,438,1
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.025,-0.996326982074094,-1.6901166910593932,0.002283105022831,0.002283105022831,0.1447010772871255,0.0009358898125599,438,1
synthetic_sv_jump_t,HAR-RV,0.025,-1.0737817796032472,-1.8215069358905944,0.0045662100456621,0.0045662100456621,0.1530300490731077,0.0006000430689574,438,2
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.025,-1.1226810373404208,-1.904457064883354,0.002283105022831,0.002283105022831,0.1574077337141744,0.000703668468757,438,1
synthetic_sv_jump_t,RGARCH-t,0.025,-1.1261608033266768,-1.9103599568858456,0.002283105022831,0.002283105022831,0.1576899615712746,0.0007376288332263,438,1
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.025,-0.2880126337877512,-0.4166261952380453,0.0046838407494145,0.0046838407494145,0.0643541160998771,0.0008321124898831,427,2
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.025,-0.2674506511581846,-0.3868821507603984,0.0163934426229508,0.0163934426229508,0.0653534338094386,0.0013076924274799,427,7
synthetic_rough_long_memory,"GARCH(1,2)-t",0.025,-0.2913238921244799,-0.421416113458432,0.0070257611241217,0.0070257611241217,0.0653589116569138,0.0010989089795665,427,3
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.025,-0.2913201820472731,-0.4214107466266706,0.0070257611241217,0.0070257611241217,0.0653590620971664,0.0010986712357412,427,3
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.025,-0.278752008479293,-0.4032301888301063,0.0117096018735363,0.0117096018735363,0.0655678106713385,0.0010060540579617,427,5
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.025,-0.2787532522483541,-0.403231988010805,0.0117096018735363,0.0117096018735363,0.0655678637429387,0.0010060484458875,427,5
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.025,-0.2889829462871464,-0.4180298059043497,0.009367681498829,0.009367681498829,0.065729174399682,0.0007939879974541,427,4
synthetic_rough_long_memory,"GARCH(1,1)-t",0.025,-0.2914839320656124,-0.4216476200798024,0.0117096018735363,0.0117096018735363,0.0658772222387424,0.001355280540546,427,5
synthetic_rough_long_memory,"GARCH(2,1)-t",0.025,-0.2914850896149225,-0.4216492945388651,0.0117096018735363,0.0117096018735363,0.0658773149241759,0.0013552380091662,427,5
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.025,-0.291466164492401,-0.4216219183030145,0.0117096018735363,0.0117096018735363,0.0658774457980483,0.0013598079557682,427,5
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.025,-0.2916398391431181,-0.4218731482854841,0.0117096018735363,0.0117096018735363,0.0658855697073858,0.0013538163121081,427,5
synthetic_rough_long_memory,REGARCH-t,0.025,-0.4005582455342759,-0.579429643809151,0.0091324200913242,0.0091324200913242,0.0757447205323333,0.0010519033024613,438,4
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.025,-0.4266075101609133,-0.6171113450158516,0.0068493150684931,0.0068493150684931,0.0773972689382257,0.0007123244983737,438,3
synthetic_rough_long_memory,HAR-RV,0.025,-0.8944076740055005,-1.293810140589983,0.0,0.0,0.114575786698395,0.0,438,0
synthetic_rough_long_memory,RGARCH-t,0.025,-1.015314557441904,-1.4687086308462145,0.0,0.0,0.1258675384815175,0.0,438,0
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.025,-1.0764081936829266,-1.5570839527396003,0.0,0.0,0.1319030439525365,0.0,438,0
