Dataset,Model,RMSE,MAE,MAPE,QLIKE,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations,realized_window,alpha,train_fraction
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.2788784070665858,0.1583769553530218,84.19170298948602,4.005024449729946,0.05,-0.1808861970343526,-0.306269043083862,0.0416184971098265,0.0416184971098265,0.0642112373310814,0.0031185107681543,865,36,10,0.05,0.6
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.28476712126158,0.1605370072198936,83.94303081487621,4.547517125733255,0.05,-0.1749568920633885,-0.2962297886278424,0.038150289017341,0.038150289017341,0.0642600541546854,0.0031853769583927,865,33,10,0.05,0.6
synthetic_regime_garch,HAR-RV,2.5522533553611604,0.6847238462578628,48.39010279349507,2442730915.63255,0.05,-1.58756168140618,-2.8522194991446077,0.0015220700152207,0.0015220700152207,0.3272130365105096,0.0008771508740282,657,1,10,0.05,0.7
synthetic_regime_garch,Naive-RV,2.612005047789432,0.6289991762974106,26.420751927571423,0.8751419277935659,0.05,-1.486344523800181,-2.670372359626781,0.0015220700152207,0.0015220700152207,0.3125056407368979,0.0004497884711668,657,1,10,0.05,0.7
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",3.4899518114329795,0.9687273402330444,32.50857153523017,0.98548501192118,0.05,-1.2839795106550875,-2.30680258895441,0.0030441400304414,0.0030441400304414,0.2844267930190651,0.0008745290166403,657,2,10,0.05,0.7
synthetic_regime_garch,RGARCH-t,3.585453374187796,0.9976435233599634,33.34487266767326,1.004415005521578,0.05,-1.2560253364614162,-2.256580010738077,0.0030441400304414,0.0030441400304414,0.2805740329422288,0.0008146109509207,657,2,10,0.05,0.7
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",4.879872521810485,1.5573291035076031,60.242416207689885,1.0329634988996854,0.05,-1.5265617551024142,-2.742626793999521,0.0015220700152207,0.0015220700152207,0.3211474819360495,0.000753181705716,657,1,10,0.05,0.7
synthetic_regime_garch,REGARCH-t,5.399011908505369,1.460742329925937,59.92329463889171,1.1510975675148678,0.05,-1.3072502898511174,-2.3486109614797623,0.0015220700152207,0.0015220700152207,0.2892013210495157,0.0011529934523565,657,1,10,0.05,0.7
synthetic_regime_garch,"FIGARCH(1,1)-t",5.921490522330926,2.02892566687575,84.34033676204211,5.328299779521305,0.05,-0.5297203908904101,-0.9516977171267278,0.0464396284829721,0.0464396284829721,0.1987911001726467,0.0147396565820443,646,30,10,0.05,0.7
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",5.921738289346534,2.029990702710049,85.56620064769986,5.866706411511758,0.05,-0.5176763536398556,-0.930059352900131,0.0634674922600619,0.0634674922600619,0.1995135150694705,0.0171310296967033,646,41,10,0.05,0.7
synthetic_regime_garch,"GARCH(1,1)-t",5.922026950546613,2.0299499853782255,85.55184532730887,5.858688360329396,0.05,-0.5178556616109619,-0.9303814982992868,0.0634674922600619,0.0634674922600619,0.1993296220283759,0.017235386490914,646,41,10,0.05,0.7
synthetic_regime_garch,"GARCH(2,1)-t",5.922029243865504,2.029950043790721,85.55182188515104,5.858690710948202,0.05,-0.5178558341342092,-0.9303818082552252,0.0634674922600619,0.0634674922600619,0.1993297035529272,0.017235310197131,646,41,10,0.05,0.7
synthetic_regime_garch,"GARCH(1,2)-t",5.928265070321094,2.029981708357522,85.44416912647448,5.868653938759058,0.05,-0.5184930376483416,-0.9315266105701324,0.0526315789473684,0.0526315789473684,0.1976248605790515,0.0162810203361047,646,34,10,0.05,0.7
synthetic_regime_garch,"GJR-GARCH(1,1)-t",5.946647492289058,2.038481696519604,85.72807709047666,5.912881006639616,0.05,-0.51243821409797,-0.9206484910006594,0.0603715170278637,0.0603715170278637,0.1990507123342322,0.0176760224790476,646,39,10,0.05,0.7
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",5.966272627052524,2.0449410636423804,85.8300892793733,5.988860767590184,0.05,-0.5080598714489949,-0.9127823435472374,0.0603715170278637,0.0603715170278637,0.198959441361457,0.0176976425520004,646,39,10,0.05,0.7
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",5.9662774180693665,2.0449445070753316,85.83008078258985,5.988842410599602,0.05,-0.5080579770227457,-0.9127789400136608,0.0603715170278637,0.0603715170278637,0.1989591240182897,0.0176980506852023,646,39,10,0.05,0.7
synthetic_regime_garch,"EGARCH(1,1)-t",6.0454124602727655,2.0619597680002815,85.18811016761205,5.878185694552558,0.05,-0.5064287195396668,-0.9098518096748582,0.0479876160990712,0.0479876160990712,0.1989723303775324,0.0140280331293711,646,31,10,0.05,0.7
synthetic_regime_garch,"EGARCH(2,1)-t",6.054365685535886,2.063616119246564,85.171692073306,5.901489268219179,0.05,-0.5056796917773425,-0.90850610348018,0.0464396284829721,0.0464396284829721,0.1983985300067937,0.0141103170651291,646,30,10,0.05,0.7
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",6.132067502513743,2.09422088660203,85.63809885030118,6.564931356361201,0.05,-0.4794331266213101,-0.8613514223106916,0.0557275541795665,0.0557275541795665,0.1990536986679121,0.0174845072526573,646,36,10,0.05,0.7
synthetic_sv_jump_t,Naive-RV,0.2164273477577877,0.0961494652317346,49.2732762236484,-0.592724124074372,0.05,-0.5936814881869898,-1.1694299334356004,0.0091324200913242,0.0091324200913242,0.1393771094263073,0.0025919963579658,657,6,10,0.05,0.7
synthetic_sv_jump_t,HAR-RV,0.2189061722760001,0.1068663130512021,58.5054305967755,1167056232.6763098,0.05,-0.5932386798055549,-1.1685576923663907,0.0121765601217656,0.0121765601217656,0.1399483833105568,0.0019472721727638,657,8,10,0.05,0.7
synthetic_sv_jump_t,RGARCH-t,0.2557465343609961,0.1413276274371479,79.0469476182667,-0.5357684268300685,0.05,-0.5739953522188791,-1.130652310867149,0.0106544901065449,0.0106544901065449,0.1357274693028792,0.0037334730853411,657,7,10,0.05,0.7
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.4151574009236439,0.2632227424926642,74.79675994521536,1.7017757679117236,0.05,-0.2706752473300119,-0.5331743414039253,0.0356037151702786,0.0356037151702786,0.087676894514002,0.007470053374147,646,23,10,0.05,0.7
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.415173886428878,0.2621776337292978,74.40000296091162,1.657316182969676,0.05,-0.2727646275189333,-0.5372899889083032,0.0294117647058823,0.0294117647058823,0.086703692162232,0.0086338663441607,646,19,10,0.05,0.7
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.4392823308679368,0.2654574416196646,65.28510006817427,1.1976712371496616,0.05,-0.304407107116611,-0.5996191393803062,0.0426179604261796,0.0426179604261796,0.0977159709708872,0.0096416194737227,657,28,10,0.05,0.7
synthetic_sv_jump_t,"GARCH(2,1)-t",0.4641083902436638,0.2979621350471232,86.85321890201404,5.970520772078868,0.05,-0.1921602889907928,-0.3785160872199706,0.0975232198142414,0.0975232198142414,0.0835690047854639,0.0127529076373567,646,63,10,0.05,0.7
synthetic_sv_jump_t,"GARCH(1,1)-t",0.4645129402566458,0.2979543483635434,86.71270826645086,5.935214203355708,0.05,-0.1927026587245477,-0.3795844435933172,0.0944272445820433,0.0944272445820433,0.0824031424940693,0.0152856607323862,646,61,10,0.05,0.7
synthetic_sv_jump_t,"GARCH(1,2)-t",0.4645129409401188,0.2979543336035585,86.71268702217479,5.935196481289112,0.05,-0.1927027703440462,-0.3795846634606792,0.0944272445820433,0.0944272445820433,0.0824031580806542,0.0152856556746873,646,61,10,0.05,0.7
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.4646313997207416,0.298049055860933,86.90518348417615,6.148392038286698,0.05,-0.1921107025333968,-0.3784184121387601,0.1052631578947368,0.1052631578947368,0.0836576623582567,0.0143368087683887,646,68,10,0.05,0.7
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.4646718025670902,0.298127334350754,86.67788786055254,5.944670216916072,0.05,-0.192196564342036,-0.3785875421708725,0.0928792569659442,0.0928792569659442,0.082688256288808,0.0138809148923392,646,60,10,0.05,0.7
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.4647713184043673,0.2982235107217201,86.8848763205768,6.0169717337245,0.05,-0.1916219104502034,-0.3774555926729581,0.1068111455108359,0.1068111455108359,0.0838019334972373,0.013177076812606,646,69,10,0.05,0.7
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.4648973242889863,0.2981162153741522,86.7088671128136,5.948660026529535,0.05,-0.1924207045164248,-0.379029052028315,0.0944272445820433,0.0944272445820433,0.0824005772844491,0.0144439876175688,646,61,10,0.05,0.7
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.4661137233124554,0.2988004087927632,86.83518893772431,6.063847658806058,0.05,-0.1908055791801786,-0.3758475886476315,0.0944272445820433,0.0944272445820433,0.0823452781856624,0.0138343698169354,646,61,10,0.05,0.7
synthetic_sv_jump_t,REGARCH-t,0.468509142407387,0.289165959849454,71.22567348692057,2.6703615150151743,0.05,-0.2537006375549545,-0.4997378654916287,0.0639269406392694,0.0639269406392694,0.0931535975626677,0.0117342965998139,657,42,10,0.05,0.7
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.4823000764803721,0.3073672501470625,88.18745558418073,8.197068837665828,0.05,-0.1703334036256918,-0.3355216304152522,0.1052631578947368,0.1052631578947368,0.0816435363389635,0.0150671937798091,646,68,10,0.05,0.7
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.5047628072441506,0.3562781673676533,260.38557313882893,-0.3777914434167407,0.05,-0.8770812915051049,-1.727669022449575,0.0030441400304414,0.0030441400304414,0.1868366164455863,0.0005566863030266,657,2,10,0.05,0.7
synthetic_rough_long_memory,HAR-RV,0.1316194527252907,0.0633580429207539,55.403406949033055,-0.9878529026567868,0.05,-0.607817339353296,-1.0413395001220094,0.0,0.0,0.116562890442545,0.0,657,0,10,0.05,0.7
synthetic_rough_long_memory,Naive-RV,0.1356907014429439,0.0575222261974108,36.24428341561456,-0.9990334412829917,0.05,-0.5736502605089593,-0.9828029522139704,0.0015220700152207,0.0015220700152207,0.112326344391602,0.0002049727123986,657,1,10,0.05,0.7
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.2387577610083031,0.1182955796495071,72.12526377480437,-0.8081541581667187,0.05,-0.5182713849049944,-0.8879254176242047,0.0,0.0,0.1042814516438099,0.0,657,0,10,0.05,0.7
synthetic_rough_long_memory,REGARCH-t,0.285885048188411,0.1672023919433801,72.32659299764993,1.2256910631782378,0.05,-0.2762617210156444,-0.4733037770382868,0.0289193302891933,0.0289193302891933,0.0783106070083365,0.0022279271911415,657,19,10,0.05,0.7
synthetic_rough_long_memory,"GARCH(1,1)-t",0.316245140630032,0.190552288140052,83.63064852827911,4.0708973051755235,0.05,-0.2023303230492662,-0.3466412420675953,0.0402476780185758,0.0402476780185758,0.0713503195065054,0.0032605501119274,646,26,10,0.05,0.7
synthetic_rough_long_memory,"GARCH(2,1)-t",0.3162453238408446,0.190552309721293,83.63058368956005,4.070906824625844,0.05,-0.2023303589119227,-0.3466413035090817,0.0402476780185758,0.0402476780185758,0.0713503653278001,0.0032605217796907,646,26,10,0.05,0.7
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.316252018119271,0.1905413329969397,83.60815499484201,4.065727303312018,0.05,-0.2024072850818203,-0.3467730968195401,0.0402476780185758,0.0402476780185758,0.0713570049281769,0.0032617392167388,646,26,10,0.05,0.7
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.3162692708153042,0.1905611837195409,83.63083193115898,4.071917019221475,0.05,-0.2023105222713909,-0.3466073185007607,0.0402476780185758,0.0402476780185758,0.0713504646149839,0.0032631107411935,646,26,10,0.05,0.7
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.3163144065147363,0.1905850875306303,83.65933606343816,4.110052181157544,0.05,-0.2021121633362132,-0.3462674812157263,0.0386996904024767,0.0386996904024767,0.0707414826929105,0.0036784748374064,646,25,10,0.05,0.7
synthetic_rough_long_memory,"GARCH(1,2)-t",0.3163158180826887,0.1905859642600745,83.6598354545663,4.110380887310629,0.05,-0.2021084040125784,-0.3462610405765061,0.0386996904024767,0.0386996904024767,0.0707411764303579,0.0036784536206661,646,25,10,0.05,0.7
synthetic_rough_long_memory,RGARCH-t,0.3174215047710456,0.2006708592541051,154.59939524650974,-0.8155583506857056,0.05,-0.8054363336847808,-1.37990908583129,0.0,0.0,0.1451332671438303,0.0,657,0,10,0.05,0.7
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.3208296854121673,0.1922577475656972,83.87257315009768,4.404161507932438,0.05,-0.1979557553271027,-0.3391465395145314,0.0325077399380804,0.0325077399380804,0.0697887840285418,0.0034832063817598,646,21,10,0.05,0.7
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.3208688116439319,0.192222145169761,83.74439118501661,4.287078766407768,0.05,-0.1985256607910224,-0.3401229267159008,0.0386996904024767,0.0386996904024767,0.0712464236846314,0.0032249676696369,646,25,10,0.05,0.7
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.3211370402425488,0.1934143416844336,84.88114318500335,4.809297567832803,0.05,-0.1917960615659373,-0.3285934802204655,0.0464396284829721,0.0464396284829721,0.071126138409752,0.0037124133024627,646,30,10,0.05,0.7
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.3211386021874959,0.1934148791773555,84.88102496033713,4.809438127029982,0.05,-0.1917947368701601,-0.3285912106931766,0.0464396284829721,0.0464396284829721,0.0711262674145626,0.00371239063659,646,30,10,0.05,0.7
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.3271003802489927,0.1962521862394701,85.41040376083785,5.740348266319071,0.05,-0.182082444922086,-0.3119516833427272,0.0464396284829721,0.0464396284829721,0.0711236897781882,0.0038055704867141,646,30,10,0.05,0.7
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.4235408634606468,0.3036143890266998,255.95683823261356,-0.6269198590564536,0.05,-0.9378078038687502,-1.6066937325780457,0.0,0.0,0.1646918433813096,0.0,657,0,10,0.05,0.7
synthetic_regime_garch,Naive-RV,0.2135474967835211,0.1264142720673441,23.553169227892727,0.3153100502232526,0.05,-0.9560925871793194,-1.6902496839999828,0.002283105022831,0.002283105022831,0.2025057889777251,0.000572263760918,438,1,10,0.05,0.8
synthetic_regime_garch,RGARCH-t,0.2499370400019855,0.1578586074628925,28.801952609004456,0.3418438412528537,0.05,-0.940929649010676,-1.6634435443104445,0.0045662100456621,0.0045662100456621,0.200192918493812,0.0015214366801992,438,2,10,0.05,0.8
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",0.2798815696609475,0.1884311983249391,29.93923176644265,0.3987814696083185,0.05,-0.8402548450231785,-1.4854633383048177,0.0068493150684931,0.0068493150684931,0.1857165659959817,0.0017552732069134,438,3,10,0.05,0.8
synthetic_regime_garch,REGARCH-t,0.2916995106068446,0.231849218798069,62.93649298546764,0.3736917209750467,0.05,-1.0905223995301043,-1.92790443720379,0.002283105022831,0.002283105022831,0.2219329740458149,0.0015990419178531,438,1,10,0.05,0.8
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",0.2966043327618278,0.1934251466166618,32.62168234283819,0.3614813832570558,0.05,-0.8763845351350581,-1.5493360197935282,0.002283105022831,0.002283105022831,0.189995790108484,0.0006564220688492,438,1,10,0.05,0.8
synthetic_regime_garch,HAR-RV,0.3031308652714043,0.2540979468393209,72.09439334785532,0.3877316969726504,0.05,-1.153546762896132,-2.0393234688877464,0.002283105022831,0.002283105022831,0.2319523874084803,0.0014465176554308,438,1,10,0.05,0.8
synthetic_regime_garch,"EGARCH(1,1)-t",0.6374854462355248,0.5187045487342786,84.14704059832543,4.4483944297455675,0.05,-0.3590335766551449,-0.6347255460656799,0.0491803278688524,0.0491803278688524,0.1307950414882328,0.0120115735592816,427,21,10,0.05,0.8
synthetic_regime_garch,"EGARCH(2,1)-t",0.6381473558264471,0.5191211804918088,84.17317944226703,4.49653232694626,0.05,-0.3581364062492357,-0.6331394632789112,0.0444964871194379,0.0444964871194379,0.1301130242280399,0.011609064154546,427,19,10,0.05,0.8
synthetic_regime_garch,"FIGARCH(1,1)-t",0.6396537391428757,0.5201003985806392,83.73539314503343,4.440316654180049,0.05,-0.3581915038982168,-0.633236868891117,0.0444964871194379,0.0444964871194379,0.1304701565289475,0.0106302930123971,427,19,10,0.05,0.8
synthetic_regime_garch,"GJR-GARCH(1,1)-t",0.641856464481161,0.5240674630217947,85.11980670620301,4.803377735511766,0.05,-0.3471868995135119,-0.6137821326728727,0.0608899297423887,0.0608899297423887,0.130542944220748,0.0143278707708136,427,26,10,0.05,0.8
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",0.6423619390504158,0.5242275046024676,85.09352083320074,4.808000699825351,0.05,-0.3470681069331082,-0.6135721225502327,0.0562060889929742,0.0562060889929742,0.1305527558971764,0.01323900014321,427,24,10,0.05,0.8
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",0.6423623740592275,0.5242277588005664,85.09353029231907,4.808013701925412,0.05,-0.3470676952237235,-0.6135713947005802,0.0562060889929742,0.0562060889929742,0.1305527784303068,0.013238743838918,427,24,10,0.05,0.8
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",0.642995293652357,0.5206942633237864,83.55294908356588,4.4828709441375505,0.05,-0.3580575787439918,-0.6330001063090785,0.0468384074941452,0.0468384074941452,0.1309701604519248,0.0117463454777875,427,20,10,0.05,0.8
synthetic_regime_garch,"GARCH(2,1)-t",0.6433408447672212,0.5250847890458106,85.20324781586334,4.866988021341495,0.05,-0.3453257052917757,-0.6104917788019855,0.0608899297423887,0.0608899297423887,0.1305692322035326,0.0129096675001995,427,26,10,0.05,0.8
synthetic_regime_garch,"GARCH(1,1)-t",0.6433412430500727,0.5250856646410089,85.20357226328599,4.867084774529657,0.05,-0.345323121906374,-0.6104872117062695,0.0608899297423887,0.0608899297423887,0.1305689896503677,0.0129095656487299,427,26,10,0.05,0.8
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",0.6433474525030086,0.5251100633854199,85.21684229746135,4.872050796090882,0.05,-0.3452299376732343,-0.6103224738736264,0.0608899297423887,0.0608899297423887,0.1306719986556749,0.0127828621096901,427,26,10,0.05,0.8
synthetic_regime_garch,"GARCH(1,2)-t",0.6437920932922692,0.5253239234705935,85.20150761576471,4.906468279963188,0.05,-0.3447613984973668,-0.6094941564025246,0.0538641686182669,0.0538641686182669,0.1297278737943156,0.0124652377425914,427,23,10,0.05,0.8
synthetic_sv_jump_t,HAR-RV,0.2085769552381617,0.1163939858446441,40.53440032683348,1180914712.880112,0.05,-0.6473929878968476,-1.314436355461216,0.0068493150684931,0.0068493150684931,0.1530300490731077,0.0014154353863052,438,3,10,0.05,0.8
synthetic_sv_jump_t,Naive-RV,0.209594775887886,0.1092452783726003,34.40366559734282,-0.329679110986087,0.05,-0.6563697631189899,-1.3326623788000218,0.0045662100456621,0.0045662100456621,0.1542607265600439,0.0016580006696685,438,2,10,0.05,0.8
synthetic_sv_jump_t,RGARCH-t,0.2438152600369404,0.1506981641482241,61.388297598096784,-0.2946212041261496,0.05,-0.6789727868053003,-1.3785544978561075,0.0068493150684931,0.0068493150684931,0.1576899615712746,0.0019135568145274,438,3,10,0.05,0.8
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.244209974143389,0.1499503624979762,59.70554861424399,-0.2918628517049944,0.05,-0.6768748036379415,-1.3742948512428803,0.0068493150684931,0.0068493150684931,0.1574077337141744,0.0018472665712151,438,3,10,0.05,0.8
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.3153638272599228,0.1875689815793113,71.53653576587209,-0.1290115788122006,0.05,-0.600694772531458,-1.2196224894494236,0.0114155251141552,0.0114155251141552,0.1447010772871255,0.0034571104387525,438,5,10,0.05,0.8
synthetic_sv_jump_t,REGARCH-t,0.3757942737343295,0.2296464234379659,68.58414286694354,-0.0271036996462756,0.05,-0.5080631825911939,-1.0315476542906297,0.0136986301369863,0.0136986301369863,0.1305426766562034,0.0045898165203105,438,6,10,0.05,0.8
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.4377377075626379,0.310237508764257,76.23974431027779,2.360515088630501,0.05,-0.299152164796183,-0.6073845231170175,0.0468384074941452,0.0468384074941452,0.0998752671857394,0.0098161340111615,427,20,10,0.05,0.8
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.4391718835596566,0.310116377147507,75.8076400814366,2.3042680173214847,0.05,-0.3012488217999997,-0.6116414771499954,0.0444964871194379,0.0444964871194379,0.0989053471320397,0.010553313392549,427,19,10,0.05,0.8
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.4900920429828638,0.3401167308884195,80.1361229639718,4.12709805786476,0.05,-0.2542775811330646,-0.5162732733727012,0.0585480093676815,0.0585480093676815,0.0974964397017945,0.0132784146477205,427,25,10,0.05,0.8
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.4900948064852206,0.3397503340691354,79.85495456992936,4.081662572732379,0.05,-0.2553794356709153,-0.5185104271418299,0.0562060889929742,0.0562060889929742,0.0969014912230206,0.0137861963436565,427,24,10,0.05,0.8
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.4965426249143338,0.3528431056344485,87.94243089283226,6.489174314228273,0.05,-0.2154128316959218,-0.4373641091384249,0.0983606557377049,0.0983606557377049,0.0940905939891509,0.0175229924826664,427,42,10,0.05,0.8
synthetic_sv_jump_t,"GARCH(2,1)-t",0.4966945792266437,0.3530699912795875,88.13530262291425,6.526334717013288,0.05,-0.2146651705429303,-0.435846093003819,0.0960187353629976,0.0960187353629976,0.0951718484472783,0.0163196150600227,427,41,10,0.05,0.8
synthetic_sv_jump_t,"GARCH(1,1)-t",0.4970785080200848,0.3530511467206067,87.9778608631863,6.452908703824147,0.05,-0.2151152969457294,-0.4367600085380515,0.0889929742388758,0.0889929742388758,0.0938588814797478,0.0177787393744122,427,38,10,0.05,0.8
synthetic_sv_jump_t,"GARCH(1,2)-t",0.4970785245193228,0.3530511754863,87.97789260862953,6.452929989156173,0.05,-0.2151151530567998,-0.4367597163927181,0.0889929742388758,0.0889929742388758,0.0938588698406025,0.0177787285111924,427,38,10,0.05,0.8
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.4972265556823191,0.3531276301709041,87.9797194194984,6.6374315616686275,0.05,-0.2146827323722022,-0.4358817497182025,0.1053864168618267,0.1053864168618267,0.0954334454063734,0.0182823498653586,427,45,10,0.05,0.8
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.4976226526317988,0.3534677063837878,88.01423363384026,6.588361121992517,0.05,-0.2139596945970401,-0.4344137277349366,0.0913348946135831,0.0913348946135831,0.0942492734455486,0.0179486071135316,427,39,10,0.05,0.8
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.5135157708529482,0.3630374779608274,89.07610018998801,8.456963946049063,0.05,-0.1924937359155782,-0.3908302521285595,0.1100702576112412,0.1100702576112412,0.0938678350298884,0.0177075331979635,427,47,10,0.05,0.8
synthetic_rough_long_memory,HAR-RV,0.1325217666551073,0.0630899541729697,62.25995228463652,-1.0639368857365752,0.05,-0.5958791822027233,-1.0104340479085374,0.0,0.0,0.114575786698395,0.0,438,0,10,0.05,0.8
synthetic_rough_long_memory,Naive-RV,0.1376972723163102,0.0564792244782813,38.29355502215926,-1.085326380502255,0.05,-0.5589131067799994,-0.9477505671958856,0.002283105022831,0.002283105022831,0.1098845397092531,0.0002915957282758,438,1,10,0.05,0.8
synthetic_rough_long_memory,RGARCH-t,0.1738677807307534,0.1157977081709599,132.1330866635354,-0.9294160280531802,0.05,-0.6764306990542222,-1.1470254873620178,0.0,0.0,0.1258675384815175,0.0,438,0,10,0.05,0.8
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.2017926505118347,0.1297712465468028,132.32362201055105,-0.9410176251171656,0.05,-0.7171329728149763,-1.2160444503724903,0.0,0.0,0.1319030439525365,0.0,438,0,10,0.05,0.8
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.2547541807024353,0.156121051092551,81.72822505653366,3.3074991545163406,0.05,-0.1942985440499096,-0.3294726015454147,0.0351288056206089,0.0351288056206089,0.0658855697073858,0.0026998476420136,427,15,10,0.05,0.8
synthetic_rough_long_memory,"GARCH(1,1)-t",0.2547543846736667,0.1561378573444466,81.7592356707883,3.313916148317854,0.05,-0.1941946744336891,-0.3292964695376066,0.0351288056206089,0.0351288056206089,0.0658772222387424,0.0026983207437641,427,15,10,0.05,0.8
synthetic_rough_long_memory,"GARCH(2,1)-t",0.2547544815429287,0.1561377379173095,81.75897495200377,3.313880662988365,0.05,-0.1941954456251225,-0.3292977772491445,0.0351288056206089,0.0351288056206089,0.0658773149241759,0.002698310378853,427,15,10,0.05,0.8
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.2547807871417366,0.1561460047102198,81.75826755467116,3.314249304796618,0.05,-0.194182837183962,-0.3292763970791032,0.0351288056206089,0.0351288056206089,0.0658774457980483,0.002703088985182,427,15,10,0.05,0.8
synthetic_rough_long_memory,"GARCH(1,2)-t",0.2547874211752263,0.1561485812616215,81.78250895521178,3.3422163820657107,0.05,-0.194088051389172,-0.3291156685334946,0.0351288056206089,0.0351288056206089,0.0653589116569138,0.0030836017258858,427,15,10,0.05,0.8
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.2547877482913406,0.1561490110367089,81.78315806705288,3.3423905469057815,0.05,-0.1940855796329068,-0.3291114771692666,0.0351288056206089,0.0351288056206089,0.0653590620971664,0.0030830842113921,427,15,10,0.05,0.8
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.2573945350667435,0.1570431190463109,81.88369065955948,3.357195396532692,0.05,-0.1925284483896985,-0.3264710452290472,0.0351288056206089,0.0351288056206089,0.065729174399682,0.0028764543396894,427,15,10,0.05,0.8
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.2575514150814917,0.1571433012836559,82.03033304106674,3.458269059508312,0.05,-0.191881999309011,-0.3253748596584234,0.0304449648711943,0.0304449648711943,0.0643541160998771,0.003287969548961,427,13,10,0.05,0.8
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.2581811742935793,0.1583299544874911,83.01356833731045,3.849364028448979,0.05,-0.1857131426905413,-0.314914311698137,0.0421545667447306,0.0421545667447306,0.0655678637429387,0.0034694589064305,427,18,10,0.05,0.8
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.2581812884664127,0.15833011046087,83.01377259875045,3.849419537697393,0.05,-0.18571231405712,-0.3149129065820546,0.0421545667447306,0.0421545667447306,0.0655678106713385,0.0034694378599506,427,18,10,0.05,0.8
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.2626327668181312,0.1605560635464888,83.56579727484487,4.398344198114493,0.05,-0.1781830365766123,-0.302145489042256,0.0421545667447306,0.0421545667447306,0.0653534338094386,0.0033525119185967,427,18,10,0.05,0.8
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.2891117330361683,0.1592510685582455,69.1752831154879,0.6943972296471659,0.05,-0.2842177473028498,-0.481948853848299,0.0273972602739726,0.0273972602739726,0.0773972689382257,0.0026830214251358,438,12,10,0.05,0.8
synthetic_rough_long_memory,REGARCH-t,0.299188644810905,0.1646369628842542,70.04842912490508,0.976997259965406,0.05,-0.2668630052161807,-0.4525203676370191,0.0273972602739726,0.0273972602739726,0.0757447205323333,0.0023067705688189,438,12,10,0.05,0.8
