Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_regime_garch,HAR-RV,0.2986368673644448,0.2389803689589548,11.2205309521611,1.8596658908794688
synthetic_regime_garch,RGARCH-t,1.4930166324213714,1.343430539647829,50.814353821654166,2.1962076713556193
synthetic_regime_garch,REGARCH-t,2.281366230928002,2.0425568745583687,76.49567402825149,3.878966654463032
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",2.284973629802898,2.0793860965469793,79.51638244209565,4.211927849510999
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",2.3172444094621123,2.0894575627187377,78.93060182451576,4.215586604906663
synthetic_regime_garch,"EGARCH(1,1)-t",2.662168979824113,2.413399428038262,96.7705881331974,32.2830669653174
synthetic_regime_garch,"EGARCH(2,1)-t",2.662551940380718,2.4137694573140225,96.78683012963604,32.360854867538926
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",2.664905469761506,2.4133945721480656,96.62916895924585,30.62945996068141
synthetic_regime_garch,"FIGARCH(1,1)-t",2.665835680572716,2.414310019519565,96.68695504059536,31.48086334833559
synthetic_regime_garch,"GJR-GARCH(1,1)-t",2.6661191202022594,2.4159554698279333,96.82771072070744,33.09785899058779
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",2.6667681580969553,2.4164363909655724,96.83871805899886,33.060861430394084
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",2.666769099858706,2.416437377390983,96.83876633179594,33.06147413562858
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",2.6674475551853383,2.4169146523482468,96.85851276985797,33.358020491411736
synthetic_regime_garch,"GARCH(1,1)-t",2.6674777267365046,2.4169218038324565,96.8574722292836,33.29958072852371
synthetic_regime_garch,"GARCH(2,1)-t",2.667478268946589,2.416922651357712,96.85752575579596,33.30008507476548
synthetic_regime_garch,"GARCH(1,2)-t",2.667885809371486,2.41729920083516,96.87235696838896,33.35424136816206
synthetic_sv_jump_t,HAR-RV,0.2104080055997896,0.1192891415342709,7.954666524530402,1.2479983694534575
synthetic_sv_jump_t,REGARCH-t,1.145205138654539,0.9081783530324388,44.295520935918134,1.571442067054146
synthetic_sv_jump_t,RGARCH-t,1.3672213644175597,1.159876295213326,65.84132907396634,2.1852112706910036
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",1.3837475214772297,1.1755929240441745,67.0203853574288,2.256008469324972
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",1.6115445194607532,1.3335372477217715,67.45712987267912,3.0237770869317404
synthetic_sv_jump_t,"EGARCH(1,1)-t",2.004559952908153,1.758841606373068,94.53646920709578,33.08769832903864
synthetic_sv_jump_t,"EGARCH(2,1)-t",2.0064914824904676,1.7609420459463152,94.64320819743492,34.31223756758428
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",2.031886236396766,1.7912484534934403,96.2113145999594,44.78017186956202
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",2.0324797021427625,1.7917326027385585,96.23932413165332,45.46969716529452
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",2.047979227218584,1.8057004292917056,97.3817913047877,68.23312149565504
synthetic_sv_jump_t,"GARCH(1,1)-t",2.0481296374229645,1.8058920442739752,97.38253203233631,68.9029875001138
synthetic_sv_jump_t,"GARCH(1,2)-t",2.0481297426974012,1.8058921584790824,97.3825459044036,68.90390811116633
synthetic_sv_jump_t,"GARCH(2,1)-t",2.0481698173655984,1.805914125072071,97.3839841902339,71.16195070950185
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",2.048175923689664,1.8059622428941349,97.3914618547438,69.76282384663895
synthetic_sv_jump_t,"FIGARCH(1,1)-t",2.048648677687052,1.8063067198281644,97.40852979091152,67.72169907118413
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",2.060286124189628,1.817144834646997,97.88449949965316,78.84073838720569
synthetic_rough_long_memory,HAR-RV,0.1323802192649578,0.0640311270284081,8.83542166321225,0.5986604963112306
synthetic_rough_long_memory,REGARCH-t,0.79360589619776,0.5987214650207628,67.70774105083464,2.1582982921334457
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.8046547669275841,0.5649888370882459,55.688094911714714,1.1614011537156033
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.8411311014229782,0.6979173626400939,97.27793692281963,37.108717285696684
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.8411373431238197,0.6979163028716412,97.28035722053724,37.097072175452695
synthetic_rough_long_memory,"GARCH(2,1)-t",0.8411424700697763,0.6979311732519441,97.28117096475448,37.159571184942536
synthetic_rough_long_memory,"GARCH(1,1)-t",0.8411425162002774,0.6979312178259515,97.2811872128245,37.15918814493711
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.8411521738551598,0.697933142557315,97.2808444389453,37.23359836643643
synthetic_rough_long_memory,"GARCH(1,2)-t",0.8411523168762931,0.6979333102851504,97.28088595311188,37.23401142152533
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.842461789276125,0.6983353902188584,97.27251122627848,37.34622613204885
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.842487712205782,0.6983738058987344,97.2820024542856,36.97836540685024
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.8435700457138787,0.6996270233980055,97.46951837158647,40.234403914979374
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.84357026119224,0.6996272042286481,97.46956965683152,40.235277771439215
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.8459183728399399,0.7008599995501636,97.50778769981734,42.18020716426972
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",1.372064281047718,0.6572447109959576,43.47133842643067,0.7025369692592199
synthetic_rough_long_memory,RGARCH-t,1.9979235795234875,0.9297757763001172,79.27846777225028,4.711320339419098
